ProductKey,Product_Name,Category,Brand,Annual_Demand,EOQ,Daily_Demand,Safety_Stock,Final_Reorder_Point,Annual_Order_Cost,Annual_Holding_Cost,Total_Inventory_Cost,Risk_Level
1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,Cell phones,The Phone Company,18.88,2.0,0.0517,4.0,4.0,27.31,35.64,62.95,High
1540,The Phone Company PDA Wifi 4.7-inch L290 Silver,Cell phones,The Phone Company,19.07,2.0,0.0522,4.0,4.0,27.58,31.48,59.06,High
1541,The Phone Company PDA Phone 3.5 inches M320 Silver,Cell phones,The Phone Company,15.76,2.0,0.0432,5.0,5.0,22.8,34.38,57.18,High
1542,The Phone Company PDA Phone 3.7 inches M340 Silver,Cell phones,The Phone Company,13.04,1.0,0.0357,4.0,4.0,37.72,18.97,56.69,High
1543,The Phone Company PDA Phone 4.7 inches L360 Silver,Cell phones,The Phone Company,19.65,2.0,0.0538,5.0,5.0,28.42,33.3,61.72,High
1544,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,Cell phones,The Phone Company,21.99,2.0,0.0602,5.0,5.0,31.81,27.36,59.17,High
1545,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,Cell phones,The Phone Company,20.43,2.0,0.056,5.0,5.0,29.55,30.81,60.36,High
1546,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,Cell phones,The Phone Company,18.88,2.0,0.0517,3.0,3.0,27.31,25.02,52.33,High
1547,The Phone Company PDA Handheld 3.5 inch M610 Silver,Cell phones,The Phone Company,20.43,2.0,0.056,5.0,5.0,29.55,29.32,58.87,High
1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,Cell phones,The Phone Company,21.21,2.0,0.0581,5.0,5.0,30.68,30.58,61.26,High
1549,The Phone Company PDA Handheld 4.7 inch L650 Silver,Cell phones,The Phone Company,16.54,2.0,0.0453,5.0,5.0,23.93,32.22,56.15,High
1550,The Phone Company PDA Palm 3.5 inch M810 Silver,Cell phones,The Phone Company,21.41,2.0,0.0587,4.0,4.0,30.97,32.19,63.16,High
1551,The Phone Company PDA Palm 3.7 inch M830 Silver,Cell phones,The Phone Company,14.79,2.0,0.0405,6.0,6.0,21.39,34.38,55.77,High
1552,The Phone Company PDA Palm 4.7 inch L850 Silver,Cell phones,The Phone Company,20.43,2.0,0.056,4.0,4.0,29.55,32.97,62.52,High
1553,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,Cell phones,The Phone Company,12.26,2.0,0.0336,3.0,3.0,17.73,30.81,48.54,Medium
1554,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,Cell phones,The Phone Company,21.41,2.0,0.0587,5.0,5.0,30.97,34.26,65.23,High
1555,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,Cell phones,The Phone Company,21.41,2.0,0.0587,5.0,5.0,30.97,30.48,61.45,High
1556,The Phone Company PDA Wifi 3.5-inch M200 White,Cell phones,The Phone Company,26.27,2.0,0.072,5.0,5.0,38.0,32.19,70.19,High
1557,The Phone Company PDA Wifi 3.7-inch M250 White,Cell phones,The Phone Company,21.02,2.0,0.0576,4.0,4.0,30.41,35.64,66.05,High
1558,The Phone Company PDA Wifi 4.7-inch L290 White,Cell phones,The Phone Company,22.77,2.0,0.0624,5.0,5.0,32.94,31.48,64.42,High
1559,The Phone Company PDA Phone 3.5 inches M320 White,Cell phones,The Phone Company,16.73,2.0,0.0458,4.0,4.0,24.2,34.38,58.58,High
1560,The Phone Company PDA Phone 3.7 inches M340 White,Cell phones,The Phone Company,14.4,1.0,0.0395,4.0,4.0,41.66,18.97,60.63,High
1561,The Phone Company PDA Phone 4.7 inches L360 White,Cell phones,The Phone Company,19.07,2.0,0.0522,4.0,4.0,27.58,33.3,60.88,High
1562,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Cell phones,The Phone Company,15.96,2.0,0.0437,4.0,4.0,23.09,27.36,50.45,High
1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,Cell phones,The Phone Company,24.32,2.0,0.0666,6.0,6.0,35.18,30.81,65.99,High
1564,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,Cell phones,The Phone Company,17.32,2.0,0.0475,5.0,5.0,25.05,25.02,50.07,High
1565,The Phone Company PDA Handheld 3.5 inch M610 White,Cell phones,The Phone Company,19.85,2.0,0.0544,4.0,4.0,28.71,29.32,58.03,High
1566,The Phone Company PDA Handheld 3.7 inch M630 White,Cell phones,The Phone Company,18.88,2.0,0.0517,5.0,5.0,27.31,30.58,57.89,High
1567,The Phone Company PDA Handheld 4.7 inch L650 White,Cell phones,The Phone Company,19.85,2.0,0.0544,5.0,5.0,28.71,32.22,60.93,High
1568,The Phone Company PDA Palm 3.5 inch M810 White,Cell phones,The Phone Company,12.45,1.0,0.0341,2.0,2.0,36.02,16.1,52.12,High
1569,The Phone Company PDA Palm 3.7 inch M830 White,Cell phones,The Phone Company,22.77,2.0,0.0624,4.0,4.0,32.94,34.38,67.32,High
1570,The Phone Company PDA Palm 4.7 inch L850 White,Cell phones,The Phone Company,15.76,2.0,0.0432,5.0,5.0,22.8,32.97,55.77,High
1571,SV DVD Player M100 Black,"Music, Movies and Audio Books",Southridge Video,64.99,8.0,0.1781,5.0,5.0,23.5,26.21,49.71,Medium
1572,SV DVD Player M110 Silver,"Music, Movies and Audio Books",Southridge Video,59.55,7.0,0.1632,5.0,5.0,24.61,23.34,47.95,Medium
1573,SV DVD Player M120 White,"Music, Movies and Audio Books",Southridge Video,78.62,8.0,0.2154,5.0,5.0,28.43,27.13,55.56,High
1574,SV DVD Player M130 Grey,"Music, Movies and Audio Books",Southridge Video,50.4,7.0,0.1381,4.0,4.0,20.83,24.14,44.97,Medium
1575,SV DVD Player M140 Gold,"Music, Movies and Audio Books",Southridge Video,53.51,7.0,0.1466,5.0,5.0,22.11,24.54,46.65,Medium
1576,SV DVD Movies E100 Yellow,"Music, Movies and Audio Books",Southridge Video,56.82,14.0,0.1557,5.0,5.0,11.74,11.58,23.32,Medium
1577,SV DVD Recorder L200 Black,"Music, Movies and Audio Books",Southridge Video,56.43,4.0,0.1546,6.0,6.0,40.81,36.28,77.09,High
1578,SV DVD Recorder L210 Silver,"Music, Movies and Audio Books",Southridge Video,72.39,5.0,0.1983,5.0,5.0,41.88,45.35,87.23,High
1579,SV DVD Recorder L220 White,"Music, Movies and Audio Books",Southridge Video,57.6,4.0,0.1578,5.0,5.0,41.66,36.28,77.94,High
1580,SV DVD Recorder L230 Grey,"Music, Movies and Audio Books",Southridge Video,57.4,4.0,0.1573,4.0,4.0,41.51,36.28,77.79,High
1581,SV DVD Recorder L240 Gold,"Music, Movies and Audio Books",Southridge Video,69.08,5.0,0.1893,5.0,5.0,39.97,45.35,85.32,High
1582,SV DVD 48 DVD Storage Binder M50 Black,"Music, Movies and Audio Books",Southridge Video,53.71,12.0,0.1472,5.0,5.0,12.95,12.4,25.35,Medium
1583,SV DVD 58 DVD Storage Binder M55 Black,"Music, Movies and Audio Books",Southridge Video,63.24,15.0,0.1733,5.0,5.0,12.2,11.98,24.18,Medium
1584,SV DVD 38 DVD Storage Binder E25 Black,"Music, Movies and Audio Books",Southridge Video,56.63,16.0,0.1552,5.0,5.0,10.24,10.18,20.42,Medium
1585,SV DVD 60 DVD Storage Binder L20 Black,"Music, Movies and Audio Books",Southridge Video,59.35,13.0,0.1626,5.0,5.0,13.21,12.32,25.53,Medium
1586,SV DVD 55DVD Storage Binder M56 Black,"Music, Movies and Audio Books",Southridge Video,72.0,17.0,0.1973,5.0,5.0,12.25,12.37,24.62,Medium
1587,SV DVD 48 DVD Storage Binder M50 Silver,"Music, Movies and Audio Books",Southridge Video,54.29,12.0,0.1487,5.0,5.0,13.09,12.4,25.49,Medium
1588,SV DVD 58 DVD Storage Binder M55 Silver,"Music, Movies and Audio Books",Southridge Video,58.57,15.0,0.1605,4.0,4.0,11.3,11.98,23.28,Medium
1589,SV DVD 38 DVD Storage Binder E25 Silver,"Music, Movies and Audio Books",Southridge Video,62.66,17.0,0.1717,5.0,5.0,10.66,10.82,21.48,Medium
1590,SV DVD 60 DVD Storage Binder L20 Silver,"Music, Movies and Audio Books",Southridge Video,60.32,14.0,0.1653,5.0,5.0,12.46,13.26,25.72,Medium
1591,SV DVD 55DVD Storage Binder M56 Silver,"Music, Movies and Audio Books",Southridge Video,63.44,16.0,0.1738,5.0,5.0,11.47,11.64,23.11,Medium
1592,SV DVD 48 DVD Storage Binder M50 Red,"Music, Movies and Audio Books",Southridge Video,53.71,12.0,0.1472,5.0,5.0,12.95,12.4,25.35,Medium
1593,SV DVD 58 DVD Storage Binder M55 Red,"Music, Movies and Audio Books",Southridge Video,63.83,15.0,0.1749,4.0,4.0,12.31,11.98,24.29,Medium
1594,SV DVD 38 DVD Storage Binder E25 Red,"Music, Movies and Audio Books",Southridge Video,67.72,18.0,0.1855,5.0,5.0,10.88,11.45,22.33,Medium
1595,SV DVD 60 DVD Storage Binder L20 Red,"Music, Movies and Audio Books",Southridge Video,53.9,13.0,0.1477,5.0,5.0,11.99,12.32,24.31,Medium
1596,SV DVD 55DVD Storage Binder M56 Red,"Music, Movies and Audio Books",Southridge Video,71.61,17.0,0.1962,5.0,5.0,12.19,12.37,24.56,Medium
1597,SV DVD External DVD Burner M200 Black,"Music, Movies and Audio Books",Southridge Video,74.72,8.0,0.2047,5.0,5.0,27.02,26.62,53.64,High
1598,SV DVD External DVD Burner M200 Grey,"Music, Movies and Audio Books",Southridge Video,53.9,7.0,0.1477,5.0,5.0,22.28,23.29,45.57,Medium
1599,SV DVD External DVD Burner M200 Blue,"Music, Movies and Audio Books",Southridge Video,57.79,7.0,0.1583,4.0,4.0,23.88,23.29,47.17,Medium
1600,SV DVD External DVD Burner M200 Silver,"Music, Movies and Audio Books",Southridge Video,55.26,7.0,0.1514,4.0,4.0,22.84,23.29,46.13,Medium
1601,SV DVD 9-Inch Player Portable M300 Black,"Music, Movies and Audio Books",Southridge Video,61.69,4.0,0.169,5.0,5.0,44.62,36.78,81.4,High
1602,SV DVD 12-Inch Player Portable M400 Black,"Music, Movies and Audio Books",Southridge Video,65.38,4.0,0.1791,4.0,4.0,47.29,41.38,88.67,High
1603,SV DVD 7-Inch Player Portable E200 Black,"Music, Movies and Audio Books",Southridge Video,56.82,5.0,0.1557,5.0,5.0,32.88,35.05,67.93,High
1604,SV DVD 14-Inch Player Portable L100 Black,"Music, Movies and Audio Books",Southridge Video,59.55,4.0,0.1632,5.0,5.0,43.07,43.07,86.14,High
1605,SV DVD 15-Inch Player Portable L200 Black,"Music, Movies and Audio Books",Southridge Video,66.16,4.0,0.1813,5.0,5.0,47.85,48.04,95.89,High
1606,SV DVD 9-Inch Player Portable M300 Silver,"Music, Movies and Audio Books",Southridge Video,51.37,4.0,0.1407,5.0,5.0,37.15,36.78,73.93,High
1607,SV DVD 12-Inch Player Portable M400 Silver,"Music, Movies and Audio Books",Southridge Video,59.74,4.0,0.1637,6.0,6.0,43.21,41.38,84.59,High
1608,SV DVD 7-Inch Player Portable E200 Silver,"Music, Movies and Audio Books",Southridge Video,64.02,5.0,0.1754,6.0,6.0,37.04,35.05,72.09,High
1609,SV DVD 14-Inch Player Portable L100 Silver,"Music, Movies and Audio Books",Southridge Video,76.09,5.0,0.2085,5.0,5.0,44.03,53.84,97.87,High
1610,SV DVD 15-Inch Player Portable L200 Silver,"Music, Movies and Audio Books",Southridge Video,58.96,4.0,0.1615,5.0,5.0,42.64,48.04,90.68,High
1611,SV DVD 9-Inch Player Portable M300 White,"Music, Movies and Audio Books",Southridge Video,55.85,4.0,0.153,4.0,4.0,40.39,36.78,77.17,High
1612,SV DVD 12-Inch Player Portable M400 White,"Music, Movies and Audio Books",Southridge Video,78.03,5.0,0.2138,5.0,5.0,45.15,51.73,96.88,High
1613,SV DVD 7-Inch Player Portable E200 White,"Music, Movies and Audio Books",Southridge Video,71.03,5.0,0.1946,5.0,5.0,41.1,35.05,76.15,High
1614,SV DVD 14-Inch Player Portable L100 White,"Music, Movies and Audio Books",Southridge Video,66.16,4.0,0.1813,4.0,4.0,47.85,43.07,90.92,High
1615,SV DVD 15-Inch Player Portable L200 White,"Music, Movies and Audio Books",Southridge Video,50.01,3.0,0.137,4.0,4.0,48.23,36.03,84.26,High
1616,Contoso DVD Player M100 Black,"Music, Movies and Audio Books",Contoso,73.17,8.0,0.2005,4.0,4.0,26.46,26.21,52.67,High
1617,Contoso DVD Player M110 Silver,"Music, Movies and Audio Books",Contoso,70.05,8.0,0.1919,5.0,5.0,25.33,26.67,52.0,High
1618,Contoso DVD Player M120 White,"Music, Movies and Audio Books",Contoso,56.43,7.0,0.1546,5.0,5.0,23.32,23.74,47.06,Medium
1619,Contoso DVD Player M130 Grey,"Music, Movies and Audio Books",Contoso,67.33,8.0,0.1845,5.0,5.0,24.35,27.59,51.94,High
1620,Contoso DVD Player M140 Gold,"Music, Movies and Audio Books",Contoso,50.59,6.0,0.1386,5.0,5.0,24.39,21.04,45.43,Medium
1621,Contoso DVD Movies E100 Yellow,"Music, Movies and Audio Books",Contoso,67.13,15.0,0.1839,5.0,5.0,12.95,12.41,25.36,Medium
1622,Contoso DVD Recorder L200 Black,"Music, Movies and Audio Books",Contoso,60.91,4.0,0.1669,5.0,5.0,44.05,36.28,80.33,High
1623,Contoso DVD Recorder L210 Silver,"Music, Movies and Audio Books",Contoso,58.38,4.0,0.1599,5.0,5.0,42.22,36.28,78.5,High
1624,Contoso DVD Recorder L220 White,"Music, Movies and Audio Books",Contoso,55.07,4.0,0.1509,5.0,5.0,39.83,36.28,76.11,High
1625,Contoso DVD Recorder L230 Grey,"Music, Movies and Audio Books",Contoso,72.19,5.0,0.1978,5.0,5.0,41.77,45.35,87.12,High
1626,Contoso DVD Recorder L240 Gold,"Music, Movies and Audio Books",Contoso,52.73,4.0,0.1445,5.0,5.0,38.14,36.28,74.42,High
1627,Contoso DVD 48 DVD Storage Binder M50 Black,"Music, Movies and Audio Books",Contoso,58.18,13.0,0.1594,5.0,5.0,12.95,13.44,26.39,Medium
1628,Contoso DVD 58 DVD Storage Binder M55 Black,"Music, Movies and Audio Books",Contoso,61.88,15.0,0.1695,5.0,5.0,11.93,11.98,23.91,Medium
1629,Contoso DVD 38 DVD Storage Binder E25 Black,"Music, Movies and Audio Books",Contoso,69.27,18.0,0.1898,5.0,5.0,11.13,11.45,22.58,Medium
1630,Contoso DVD 60 DVD Storage Binder L20 Black,"Music, Movies and Audio Books",Contoso,49.43,12.0,0.1354,4.0,4.0,11.92,11.37,23.29,Medium
1631,Contoso DVD 55DVD Storage Binder M56 Black,"Music, Movies and Audio Books",Contoso,62.85,16.0,0.1722,5.0,5.0,11.36,11.64,23.0,Medium
1632,Contoso DVD 48 DVD Storage Binder M50 Silver,"Music, Movies and Audio Books",Contoso,67.72,14.0,0.1855,5.0,5.0,13.99,14.47,28.46,Medium
1633,Contoso DVD 58 DVD Storage Binder M55 Silver,"Music, Movies and Audio Books",Contoso,56.24,14.0,0.1541,5.0,5.0,11.62,11.18,22.8,Medium
1634,Contoso DVD 38 DVD Storage Binder E25 Silver,"Music, Movies and Audio Books",Contoso,55.07,16.0,0.1509,5.0,5.0,9.96,10.18,20.14,Medium
1635,Contoso DVD 60 DVD Storage Binder L20 Silver,"Music, Movies and Audio Books",Contoso,60.52,14.0,0.1658,5.0,5.0,12.51,13.26,25.77,Medium
1636,Contoso DVD 55DVD Storage Binder M56 Silver,"Music, Movies and Audio Books",Contoso,73.95,17.0,0.2026,5.0,5.0,12.58,12.37,24.95,Medium
1637,Contoso DVD 48 DVD Storage Binder M50 Red,"Music, Movies and Audio Books",Contoso,68.5,14.0,0.1877,5.0,5.0,14.16,14.47,28.63,Medium
1638,Contoso DVD 58 DVD Storage Binder M55 Red,"Music, Movies and Audio Books",Contoso,61.3,15.0,0.1679,5.0,5.0,11.82,11.98,23.8,Medium
1639,Contoso DVD 38 DVD Storage Binder E25 Red,"Music, Movies and Audio Books",Contoso,59.55,16.0,0.1632,5.0,5.0,10.77,10.18,20.95,Medium
1640,Contoso DVD 60 DVD Storage Binder L20 Red,"Music, Movies and Audio Books",Contoso,51.76,13.0,0.1418,5.0,5.0,11.52,12.32,23.84,Medium
1641,Contoso DVD 55DVD Storage Binder M56 Red,"Music, Movies and Audio Books",Contoso,69.47,17.0,0.1903,5.0,5.0,11.82,12.37,24.19,Medium
1642,Contoso DVD External DVD Burner M200 Black,"Music, Movies and Audio Books",Contoso,54.1,7.0,0.1482,5.0,5.0,22.36,23.29,45.65,Medium
1643,Contoso DVD External DVD Burner M200 Grey,"Music, Movies and Audio Books",Contoso,70.05,8.0,0.1919,4.0,4.0,25.33,26.62,51.95,High
1644,Contoso DVD External DVD Burner M200 Blue,"Music, Movies and Audio Books",Contoso,61.49,7.0,0.1685,4.0,4.0,25.41,23.29,48.7,Medium
1645,Contoso DVD External DVD Burner M200 Silver,"Music, Movies and Audio Books",Contoso,66.55,8.0,0.1823,5.0,5.0,24.07,26.62,50.69,High
1646,Contoso DVD 9-Inch Player Portable M300 Black,"Music, Movies and Audio Books",Contoso,69.08,5.0,0.1893,5.0,5.0,39.97,45.98,85.95,High
1647,Contoso DVD 12-Inch Player Portable M400 Black,"Music, Movies and Audio Books",Contoso,64.02,4.0,0.1754,5.0,5.0,46.3,41.38,87.68,High
1648,Contoso DVD 7-Inch Player Portable E200 Black,"Music, Movies and Audio Books",Contoso,73.17,5.0,0.2005,5.0,5.0,42.34,35.05,77.39,High
1649,Contoso DVD 14-Inch Player Portable L100 Black,"Music, Movies and Audio Books",Contoso,67.91,4.0,0.1861,5.0,5.0,49.12,43.07,92.19,High
1650,Contoso DVD 15-Inch Player Portable L200 Black,"Music, Movies and Audio Books",Contoso,64.41,4.0,0.1765,5.0,5.0,46.58,48.04,94.62,High
1651,Contoso DVD 9-Inch Player Portable M300 Silver,"Music, Movies and Audio Books",Contoso,65.38,5.0,0.1791,5.0,5.0,37.83,45.98,83.81,High
1652,Contoso DVD 12-Inch Player Portable M400 Silver,"Music, Movies and Audio Books",Contoso,72.0,4.0,0.1973,5.0,5.0,52.07,41.38,93.45,High
1653,Contoso DVD 7-Inch Player Portable E200 Silver,"Music, Movies and Audio Books",Contoso,72.39,5.0,0.1983,5.0,5.0,41.88,35.05,76.93,High
1654,Contoso DVD 14-Inch Player Portable L100 Silver,"Music, Movies and Audio Books",Contoso,59.16,4.0,0.1621,6.0,6.0,42.79,43.07,85.86,High
1655,Contoso DVD 15-Inch Player Portable L200 Silver,"Music, Movies and Audio Books",Contoso,63.24,4.0,0.1733,5.0,5.0,45.74,48.04,93.78,High
1656,Contoso DVD 9-Inch Player Portable M300 White,"Music, Movies and Audio Books",Contoso,64.8,5.0,0.1775,4.0,4.0,37.49,45.98,83.47,High
1657,Contoso DVD 12-Inch Player Portable M400 White,"Music, Movies and Audio Books",Contoso,53.32,4.0,0.1461,5.0,5.0,38.56,41.38,79.94,High
1658,Contoso DVD 7-Inch Player Portable E200 White,"Music, Movies and Audio Books",Contoso,56.24,5.0,0.1541,5.0,5.0,32.54,35.05,67.59,High
1659,Contoso DVD 14-Inch Player Portable L100 White,"Music, Movies and Audio Books",Contoso,59.35,4.0,0.1626,5.0,5.0,42.92,43.07,85.99,High
1660,Contoso DVD 15-Inch Player Portable L200 White,"Music, Movies and Audio Books",Contoso,64.02,4.0,0.1754,5.0,5.0,46.3,48.04,94.34,High
1661,MGS Hand Games for kids E300 Yellow,Games and Toys,Tailspin Toys,50.4,20.0,0.1381,5.0,5.0,7.29,7.0,14.29,Low
1662,MGS Hand Games for students E400 Yellow,Games and Toys,Tailspin Toys,37.56,16.0,0.1029,5.0,5.0,6.79,7.12,13.91,Low
1663,MGS Hand Games men M300 Yellow,Games and Toys,Tailspin Toys,49.43,19.0,0.1354,5.0,5.0,7.53,7.53,15.06,Low
1664,MGS Hand Games women M400 Yellow,Games and Toys,Tailspin Toys,48.84,17.0,0.1338,5.0,5.0,8.31,8.78,17.09,Low
1665,MGS Hand Games for 12-16 boys E600 Yellow,Games and Toys,Tailspin Toys,50.79,22.0,0.1392,5.0,5.0,6.68,6.98,13.66,Low
1666,MGS Hand Games for Office worker L299 Yellow,Games and Toys,Tailspin Toys,47.09,14.0,0.129,6.0,6.0,9.73,9.8,19.53,Low
1667,MGS Hand Games for kids E300 Black,Games and Toys,Tailspin Toys,52.15,21.0,0.1429,5.0,5.0,7.18,7.35,14.53,Low
1668,MGS Hand Games for students E400 Black,Games and Toys,Tailspin Toys,38.33,16.0,0.105,4.0,4.0,6.93,7.12,14.05,Low
1669,MGS Hand Games men M300 Black,Games and Toys,Tailspin Toys,46.9,19.0,0.1285,5.0,5.0,7.14,7.53,14.67,Low
1670,MGS Hand Games women M400 Black,Games and Toys,Tailspin Toys,48.65,17.0,0.1333,5.0,5.0,8.28,8.78,17.06,Low
1671,MGS Hand Games for 12-16 boys E600 Black,Games and Toys,Tailspin Toys,42.03,20.0,0.1152,5.0,5.0,6.08,6.35,12.43,Low
1672,MGS Hand Games for Office worker L299 Black,Games and Toys,Tailspin Toys,47.09,14.0,0.129,4.0,4.0,9.73,9.8,19.53,Low
1673,MGS Hand Games for kids E300 Red,Games and Toys,Tailspin Toys,45.15,19.0,0.1237,5.0,5.0,6.87,6.65,13.52,Low
1674,MGS Hand Games for students E400 Red,Games and Toys,Tailspin Toys,41.64,16.0,0.1141,5.0,5.0,7.53,7.12,14.65,Low
1675,MGS Hand Games men M300 Red,Games and Toys,Tailspin Toys,73.17,23.0,0.2005,5.0,5.0,9.2,9.11,18.31,Low
1676,MGS Hand Games women M400 Red,Games and Toys,Tailspin Toys,45.73,16.0,0.1253,4.0,4.0,8.27,8.26,16.53,Low
1677,MGS Hand Games for 12-16 boys E600 Red,Games and Toys,Tailspin Toys,37.17,18.0,0.1018,5.0,5.0,5.97,5.72,11.69,Low
1678,MGS Hand Games for Office worker L299 Red,Games and Toys,Tailspin Toys,54.49,15.0,0.1493,5.0,5.0,10.51,10.5,21.01,Medium
1679,MGS Hand Games for kids E300 Silver,Games and Toys,Tailspin Toys,46.12,20.0,0.1264,5.0,5.0,6.67,7.0,13.67,Low
1680,MGS Hand Games for students E400 Silver,Games and Toys,Tailspin Toys,43.98,17.0,0.1205,5.0,5.0,7.48,7.56,15.04,Low
1681,MGS Hand Games men M300 Silver,Games and Toys,Tailspin Toys,52.93,20.0,0.145,5.0,5.0,7.66,7.92,15.58,Low
1682,MGS Hand Games women M400 Silver,Games and Toys,Tailspin Toys,57.79,18.0,0.1583,5.0,5.0,9.29,9.29,18.58,Low
1683,MGS Hand Games for 12-16 boys E600 Silver,Games and Toys,Tailspin Toys,46.31,21.0,0.1269,5.0,5.0,6.38,6.67,13.05,Low
1684,MGS Hand Games for Office worker L299 Silver,Games and Toys,Tailspin Toys,45.92,14.0,0.1258,5.0,5.0,9.49,9.8,19.29,Low
1685,SV Hand Games for kids E30 Yellow,Games and Toys,Southridge Video,37.36,18.0,0.1024,5.0,5.0,6.0,6.19,12.19,Low
1686,SV Hand Games for students E40 Yellow,Games and Toys,Southridge Video,35.22,15.0,0.0965,6.0,6.0,6.79,6.68,13.47,Low
1687,SV Hand Games men M30 Yellow,Games and Toys,Southridge Video,44.37,18.0,0.1216,5.0,5.0,7.13,7.11,14.24,Low
1688,SV Hand Games women M40 Yellow,Games and Toys,Southridge Video,48.45,17.0,0.1327,5.0,5.0,8.25,8.67,16.92,Low
1689,SV Hand Games for 12-16 boys E60 Yellow,Games and Toys,Southridge Video,43.2,20.0,0.1184,5.0,5.0,6.25,6.35,12.6,Low
1690,SV Hand Games for Office worker L28 Yellow,Games and Toys,Southridge Video,49.04,14.0,0.1344,5.0,5.0,10.13,9.85,19.98,Low
1691,SV Hand Games for kids E30 Black,Games and Toys,Southridge Video,42.42,19.0,0.1162,5.0,5.0,6.46,6.53,12.99,Low
1692,SV Hand Games for students E40 Black,Games and Toys,Southridge Video,40.48,16.0,0.1109,5.0,5.0,7.32,7.12,14.44,Low
1693,SV Hand Games men M30 Black,Games and Toys,Southridge Video,49.82,19.0,0.1365,5.0,5.0,7.59,7.51,15.1,Low
1694,SV Hand Games women M40 Black,Games and Toys,Southridge Video,44.17,16.0,0.121,4.0,4.0,7.99,8.16,16.15,Low
1695,SV Hand Games for 12-16 boys E60 Black,Games and Toys,Southridge Video,38.14,19.0,0.1045,4.0,4.0,5.81,6.03,11.84,Low
